Commodity,Year,Attribute,Value,Notes
Fruits and vegetables (fresh weight equivalent): Per capita availability,2000,Vegetables-Processing-Freezing-Pounds ,79.65972206,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2000,Vegetables-Processing-Dried-Pounds ,17.28874234,Includes potatoes and onions.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2000,Vegetables-Processing-Potatoes for chips-Pounds ,15.61843938,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2000,Vegetables-Processing-Legumes-Pounds ,8.489370141,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2000,Vegetables-Processing-Total processed vegetables-Pounds ,224.242488,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2000,Vegetables-Total vegetables-Pounds ,424.9034408,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2000,Total fruit and vegetables-Pounds ,713.0589687,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Fruit-Fresh-Pounds ,125.9221706,"Includes apples, apricots, avocados, bananas, cherries, cantaloupe, cranberries, grapes, grapefruit, honeydew, kiwifruit, lemons, limes, mangoes, nectarines, oranges, papayas, peaches, pears, pineapples, plums, prunes, strawberries, tangelos, tangerines, temples, and watermelon."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Fruit-Processing-Canning-Pounds ,17.76816302,"Includes apples, applesauce, apricots, cherries, olives, peaches, pears, pineapples, plums, and prunes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Fruit-Processing-Freezing-Pounds ,4.906187661,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Fruit-Processing-Dried-Pounds ,9.910103808,"Includes apples, apricots, dates, figs, peaches, pears, prunes, and raisins."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Fruit-Processing-Juice-Pounds ,122.4095914,"Includes apple, cranberry, grape, grapefruit, lemon, lime, orange, pineapple, and prune juice."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Fruit-Processing-Other process-Pounds ,0.248309031,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Fruit-Processing-Total processed fruit-Pounds ,155.2423549,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Fruit-Total fruit-Pounds ,281.1645255,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Vegetables-Fresh-Pounds ,197.9988714,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweet potatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Vegetables-Processing-Canning-Pounds ,96.54241859,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Vegetables-Processing-Freezing-Pounds ,79.63695194,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Vegetables-Processing-Dried-Pounds ,15.79520783,Includes potatoes and onions.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Vegetables-Processing-Potatoes for chips-Pounds ,17.3855419,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Vegetables-Processing-Legumes-Pounds ,7.755978349,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Vegetables-Processing-Total processed vegetables-Pounds ,217.1160986,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Vegetables-Total vegetables-Pounds ,415.11497,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2001,Total fruit and vegetables-Pounds ,696.2794955,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Fruit-Fresh-Pounds ,127.0972394,"Includes apples, apricots, avocados, bananas, cherries, cantaloupe, cranberries, grapes, grapefruit, honeydew, kiwifruit, lemons, limes, mangoes, nectarines, oranges, papayas, peaches, pears, pineapples, plums, prunes, strawberries, tangelos, tangerines, temples, and watermelon."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Fruit-Processing-Canning-Pounds ,16.87187389,"Includes apples, applesauce, apricots, cherries, olives, peaches, pears, pineapples, plums, and prunes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Fruit-Processing-Freezing-Pounds ,4.066562646,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Fruit-Processing-Dried-Pounds ,10.49830367,"Includes apples, apricots, dates, figs, peaches, pears, prunes, and raisins."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Fruit-Processing-Juice-Pounds ,117.2057543,"Includes apple, cranberry, grape, grapefruit, lemon, lime, orange, pineapple, and prune juice."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Fruit-Processing-Other process-Pounds ,0.17608853,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Fruit-Processing-Total processed fruit-Pounds ,148.818583,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Fruit-Total fruit-Pounds ,275.9158224,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Vegetables-Fresh-Pounds ,197.3097727,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweet potatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Vegetables-Processing-Canning-Pounds ,100.3866708,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Vegetables-Processing-Freezing-Pounds ,76.8082749,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Vegetables-Processing-Dried-Pounds ,15.79572338,Includes potatoes and onions.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Vegetables-Processing-Potatoes for chips-Pounds ,16.27890746,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Vegetables-Processing-Legumes-Pounds ,7.551728229,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Vegetables-Processing-Total processed vegetables-Pounds ,216.8213048,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Vegetables-Total vegetables-Pounds ,414.1310775,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2002,Total fruit and vegetables-Pounds ,690.0469,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Fruit-Fresh-Pounds ,128.1767527,"Includes apples, apricots, avocados, bananas, cherries, cantaloupe, cranberries, grapes, grapefruit, honeydew, kiwifruit, lemons, limes, mangoes, nectarines, oranges, papayas, peaches, pears, pineapples, plums, prunes, strawberries, tangelos, tangerines, temples, and watermelon."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Fruit-Processing-Canning-Pounds ,17.37966896,"Includes apples, applesauce, apricots, cherries, olives, peaches, pears, pineapples, plums, and prunes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Fruit-Processing-Freezing-Pounds ,5.055179606,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Fruit-Processing-Dried-Pounds ,9.94410829,"Includes apples, apricots, dates, figs, peaches, pears, prunes, and raisins."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Fruit-Processing-Juice-Pounds ,119.2603167,"Includes apple, cranberry, grape, grapefruit, lemon, lime, orange, pineapple, and prune juice."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Fruit-Processing-Other process-Pounds ,0.363017678,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Fruit-Processing-Total processed fruit-Pounds ,152.0022912,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Fruit-Total fruit-Pounds ,280.1790439,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Vegetables-Fresh-Pounds ,200.6478886,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweet potatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Vegetables-Processing-Canning-Pounds ,100.8345748,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Vegetables-Processing-Freezing-Pounds ,78.62126907,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Vegetables-Processing-Dried-Pounds ,17.2975409,Includes potatoes and onions.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Vegetables-Processing-Potatoes for chips-Pounds ,17.17735693,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Vegetables-Processing-Legumes-Pounds ,7.338875464,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Vegetables-Processing-Total processed vegetables-Pounds ,221.2696172,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Vegetables-Total vegetables-Pounds ,421.9175058,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2003,Total fruit and vegetables-Pounds ,702.0965497,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Fruit-Fresh-Pounds ,127.8378157,"Includes apples, apricots, avocados, bananas, cherries, cantaloupe, cranberries, grapes, grapefruit, honeydew, kiwifruit, lemons, limes, mangoes, nectarines, oranges, papayas, peaches, pears, pineapples, plums, prunes, strawberries, tangelos, tangerines, temples, and watermelon."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Fruit-Processing-Canning-Pounds ,17.02765708,"Includes apples, applesauce, apricots, cherries, olives, peaches, pears, pineapples, plums, and prunes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Fruit-Processing-Freezing-Pounds ,4.338815947,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Fruit-Processing-Dried-Pounds ,9.354408329,"Includes apples, apricots, dates, figs, peaches, pears, prunes, and raisins."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Fruit-Processing-Juice-Pounds ,120.3438804,"Includes apple, cranberry, grape, grapefruit, lemon, lime, orange, pineapple, and prune juice."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Fruit-Processing-Other process-Pounds ,0.451757918,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Fruit-Processing-Total processed fruit-Pounds ,151.5165197,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Fruit-Total fruit-Pounds ,279.3543353,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Vegetables-Fresh-Pounds ,204.4023511,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweet potatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Vegetables-Processing-Canning-Pounds ,102.4970309,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Vegetables-Processing-Freezing-Pounds ,78.84462548,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Vegetables-Processing-Dried-Pounds ,15.25846054,Includes potatoes and onions.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Vegetables-Processing-Potatoes for chips-Pounds ,16.43923485,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Vegetables-Processing-Legumes-Pounds ,6.579919062,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Vegetables-Processing-Total processed vegetables-Pounds ,219.6192708,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Vegetables-Total vegetables-Pounds ,424.021622,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2004,Total fruit and vegetables-Pounds ,703.3759573,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Fruit-Fresh-Pounds ,125.2728462,"Includes apples, apricots, avocados, bananas, cherries, cantaloupe, cranberries, grapes, grapefruit, honeydew, kiwifruit, lemons, limes, mangoes, nectarines, oranges, papayas, peaches, pears, pineapples, plums, prunes, strawberries, tangelos, tangerines, temples, and watermelon."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Fruit-Processing-Canning-Pounds ,16.70549136,"Includes apples, applesauce, apricots, cherries, olives, peaches, pears, pineapples, plums, and prunes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Fruit-Processing-Freezing-Pounds ,5.186282802,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Fruit-Processing-Dried-Pounds ,10.13968087,"Includes apples, apricots, dates, figs, peaches, pears, prunes, and raisins."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Fruit-Processing-Juice-Pounds ,112.943285,"Includes apple, cranberry, grape, grapefruit, lemon, lime, orange, pineapple, and prune juice."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Fruit-Processing-Other process-Pounds ,0.546599868,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Fruit-Processing-Total processed fruit-Pounds ,145.5213399,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Fruit-Total fruit-Pounds ,270.7941861,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Vegetables-Fresh-Pounds ,196.4472185,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweet potatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Vegetables-Processing-Canning-Pounds ,104.8469121,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Vegetables-Processing-Freezing-Pounds ,76.38292764,"Includes asparagus, lima beans, snap beans, broccoli, carrots, cauliflower, sweet corn, green peas, potatoes, spinach and other miscellaneous vegetables."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Vegetables-Processing-Dried-Pounds ,13.91658605,Includes potatoes and onions.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Vegetables-Processing-Potatoes for chips-Pounds ,16.04912021,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Vegetables-Processing-Legumes-Pounds ,6.817079857,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Vegetables-Processing-Total processed vegetables-Pounds ,218.0126258,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Vegetables-Total vegetables-Pounds ,414.4598444,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2005,Total fruit and vegetables-Pounds ,685.2540305,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Fruit-Fresh-Pounds ,127.9087865,"Includes apples, apricots, avocados, bananas, cherries, cantaloupe, cranberries, grapes, grapefruit, honeydew, kiwifruit, lemons, limes, mangoes, nectarines, oranges, papayas, peaches, pears, pineapples, plums, prunes, strawberries, tangelos, tangerines, temples, and watermelon."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Fruit-Processing-Canning-Pounds ,15.58473928,"Includes apples, applesauce, apricots, cherries, olives, peaches, pears, pineapples, plums, and prunes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Fruit-Processing-Freezing-Pounds ,5.042732265,"Includes apples, apricots, blackberries, blueberries, boysenberries, cherries, loganberries, peaches, plums, prunes, raspberries, strawberries, and other miscellaneous fruit and berries."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Fruit-Processing-Dried-Pounds ,10.59027585,"Includes apples, apricots, dates, figs, peaches, pears, prunes, and raisins."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Fruit-Processing-Juice-Pounds ,109.8568864,"Includes apple, cranberry, grape, grapefruit, lemon, lime, orange, pineapple, and prune juice."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Fruit-Processing-Other process-Pounds ,0.603400227,
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Fruit-Processing-Total processed fruit-Pounds ,141.678034,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Fruit-Total fruit-Pounds ,269.5868205,Computed from unrounded data.
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Vegetables-Fresh-Pounds ,194.0756519,"Includes artichokes, asparagus, snap beans, broccoli, cabbage, carrots, cauliflower, celery, sweet corn, cucumbers, eggplant, endive, escarole, garlic, head, romaine, and leaf lettuce, mushrooms, okra, onions, bell peppers, potatoes, radishes, spinach, sweet potatoes, and tomatoes."
Fruits and vegetables (fresh weight equivalent): Per capita availability,2006,Vegetables-Processing-Canning-Pounds ,94.46329329,"Includes asparagus, lima beans, snap beans, beets, cabbage, carrots, sweet corn, cucumbers, mushrooms, green peas, chile peppers, potatoes, spinach, tomatoes, and other miscellaneous vegetables."
