Commodity,Year,Attribute,Value,Notes
Cherries: Per capita availability (fresh weight equivalent),1972,Processed-Canned-Pounds,0.412578226,
Cherries: Per capita availability (fresh weight equivalent),1973,Processed-Canned-Pounds,0.276463655,
Cherries: Per capita availability (fresh weight equivalent),1974,Processed-Canned-Pounds,0.418136208,
Cherries: Per capita availability (fresh weight equivalent),1975,Processed-Canned-Pounds,0.35519245,
Cherries: Per capita availability (fresh weight equivalent),1976,Processed-Canned-Pounds,0.234094581,
Cherries: Per capita availability (fresh weight equivalent),1977,Processed-Canned-Pounds,0.283570554,
Cherries: Per capita availability (fresh weight equivalent),1978,Processed-Canned-Pounds,0.215072469,
Cherries: Per capita availability (fresh weight equivalent),1979,Processed-Canned-Pounds,0.206366737,
Cherries: Per capita availability (fresh weight equivalent),1980,Processed-Canned-Pounds,0.330845246,
Cherries: Per capita availability (fresh weight equivalent),1981,Processed-Canned-Pounds,0.248542175,
Cherries: Per capita availability (fresh weight equivalent),1982,Processed-Canned-Pounds,0.322979506,
Cherries: Per capita availability (fresh weight equivalent),1983,Processed-Canned-Pounds,0.212564949,
Cherries: Per capita availability (fresh weight equivalent),1984,Processed-Canned-Pounds,0.349131825,
Cherries: Per capita availability (fresh weight equivalent),1985,Processed-Canned-Pounds,0.305029797,
Cherries: Per capita availability (fresh weight equivalent),1986,Processed-Canned-Pounds,0.194266813,
Cherries: Per capita availability (fresh weight equivalent),1987,Processed-Canned-Pounds,0.302732147,
Cherries: Per capita availability (fresh weight equivalent),1988,Processed-Canned-Pounds,0.265019882,
Cherries: Per capita availability (fresh weight equivalent),1989,Processed-Canned-Pounds,0.248827661,
Cherries: Per capita availability (fresh weight equivalent),1990,Processed-Canned-Pounds,0.276479563,
Cherries: Per capita availability (fresh weight equivalent),1991,Processed-Canned-Pounds,0.241180796,
Cherries: Per capita availability (fresh weight equivalent),1992,Processed-Canned-Pounds,0.3192139,
Cherries: Per capita availability (fresh weight equivalent),1993,Processed-Canned-Pounds,0.353850148,
Cherries: Per capita availability (fresh weight equivalent),1994,Processed-Canned-Pounds,0.373277458,
Cherries: Per capita availability (fresh weight equivalent),1995,Processed-Canned-Pounds,0.335948855,
Cherries: Per capita availability (fresh weight equivalent),1996,Processed-Canned-Pounds,0.242373528,
Cherries: Per capita availability (fresh weight equivalent),1997,Processed-Canned-Pounds,0.329868063,
Cherries: Per capita availability (fresh weight equivalent),1998,Processed-Canned-Pounds,0.297473982,
Cherries: Per capita availability (fresh weight equivalent),1999,Processed-Canned-Pounds,0.31780183,
Cherries: Per capita availability (fresh weight equivalent),2000,Processed-Canned-Pounds,0.288470327,
Cherries: Per capita availability (fresh weight equivalent),2001,Processed-Canned-Pounds,0.286061499,
Cherries: Per capita availability (fresh weight equivalent),2002,Processed-Canned-Pounds,0.0355315,
Cherries: Per capita availability (fresh weight equivalent),2003,Processed-Canned-Pounds,0.222533033,
Cherries: Per capita availability (fresh weight equivalent),2004,Processed-Canned-Pounds,0.159770542,
Cherries: Per capita availability (fresh weight equivalent),2005,Processed-Canned-Pounds,0.193043778,
Cherries: Per capita availability (fresh weight equivalent),2006,Processed-Canned-Pounds,0.147354644,
Cherries: Per capita availability (fresh weight equivalent),2007,Processed-Canned-Pounds,0.134587077,
Cherries: Per capita availability (fresh weight equivalent),2008,Processed-Canned-Pounds,0.143460752,
Cherries: Per capita availability (fresh weight equivalent),2009,Processed-Canned-Pounds,0.166800207,
Cherries: Per capita availability (fresh weight equivalent),2010,Processed-Canned-Pounds,0.082344663,
Cherries: Per capita availability (fresh weight equivalent),2011,Processed-Canned-Pounds,0.096483805,
Cherries: Per capita availability (fresh weight equivalent),2012,Processed-Canned-Pounds,0.013656124,
Cherries: Per capita availability (fresh weight equivalent),2013,Processed-Canned-Pounds,0.077518305,
Cherries: Per capita availability (fresh weight equivalent),2014,Processed-Canned-Pounds,0.048928184,
Cherries: Per capita availability (fresh weight equivalent),2015,Processed-Canned-Pounds,0.072067287,
Cherries: Per capita availability (fresh weight equivalent),2016,Processed-Canned-Pounds,0.073548282,
Cherries: Per capita availability (fresh weight equivalent),2017,Processed-Canned-Pounds,0.040427777,
Cherries: Per capita availability (fresh weight equivalent),2018,Processed-Canned-Pounds,0.079555147,
Cherries: Per capita availability (fresh weight equivalent),2019,Processed-Canned-Pounds,0.089865472,
Cherries: Per capita availability (fresh weight equivalent),1970,Processed-Frozen-Pounds,0.68130523,
Cherries: Per capita availability (fresh weight equivalent),1971,Processed-Frozen-Pounds,0.754556705,
Cherries: Per capita availability (fresh weight equivalent),1972,Processed-Frozen-Pounds,0.70127587,
Cherries: Per capita availability (fresh weight equivalent),1973,Processed-Frozen-Pounds,0.910180313,
Cherries: Per capita availability (fresh weight equivalent),1974,Processed-Frozen-Pounds,0.543726094,
Cherries: Per capita availability (fresh weight equivalent),1975,Processed-Frozen-Pounds,0.495534164,
Cherries: Per capita availability (fresh weight equivalent),1976,Processed-Frozen-Pounds,0.742642236,
Cherries: Per capita availability (fresh weight equivalent),1977,Processed-Frozen-Pounds,0.691049269,
Cherries: Per capita availability (fresh weight equivalent),1978,Processed-Frozen-Pounds,0.713251118,
Cherries: Per capita availability (fresh weight equivalent),1979,Processed-Frozen-Pounds,0.580382573,
Cherries: Per capita availability (fresh weight equivalent),1980,Processed-Frozen-Pounds,0.535951099,
Cherries: Per capita availability (fresh weight equivalent),1981,Processed-Frozen-Pounds,0.545402364,
Cherries: Per capita availability (fresh weight equivalent),1982,Processed-Frozen-Pounds,0.684264475,
Cherries: Per capita availability (fresh weight equivalent),1983,Processed-Frozen-Pounds,0.699885193,
Cherries: Per capita availability (fresh weight equivalent),1984,Processed-Frozen-Pounds,0.647697463,
Cherries: Per capita availability (fresh weight equivalent),1985,Processed-Frozen-Pounds,0.653023911,
Cherries: Per capita availability (fresh weight equivalent),1986,Processed-Frozen-Pounds,0.74305114,
Cherries: Per capita availability (fresh weight equivalent),1987,Processed-Frozen-Pounds,1.12060345,
Cherries: Per capita availability (fresh weight equivalent),1988,Processed-Frozen-Pounds,0.811518196,
Cherries: Per capita availability (fresh weight equivalent),1989,Processed-Frozen-Pounds,0.820560196,
Cherries: Per capita availability (fresh weight equivalent),1990,Processed-Frozen-Pounds,0.892436793,
Cherries: Per capita availability (fresh weight equivalent),1991,Processed-Frozen-Pounds,0.643043398,
Cherries: Per capita availability (fresh weight equivalent),1992,Processed-Frozen-Pounds,0.610022967,
Cherries: Per capita availability (fresh weight equivalent),1993,Processed-Frozen-Pounds,0.75582375,
Cherries: Per capita availability (fresh weight equivalent),1994,Processed-Frozen-Pounds,0.716210617,
Cherries: Per capita availability (fresh weight equivalent),1995,Processed-Frozen-Pounds,0.710145822,
Cherries: Per capita availability (fresh weight equivalent),1996,Processed-Frozen-Pounds,0.652025461,
Cherries: Per capita availability (fresh weight equivalent),1997,Processed-Frozen-Pounds,0.615271956,
Cherries: Per capita availability (fresh weight equivalent),1998,Processed-Frozen-Pounds,0.848281441,
Cherries: Per capita availability (fresh weight equivalent),1999,Processed-Frozen-Pounds,0.521089307,
Cherries: Per capita availability (fresh weight equivalent),2000,Processed-Frozen-Pounds,0.594225527,
Cherries: Per capita availability (fresh weight equivalent),2001,Processed-Frozen-Pounds,0.566206039,
Cherries: Per capita availability (fresh weight equivalent),2002,Processed-Frozen-Pounds,0.485843176,
Cherries: Per capita availability (fresh weight equivalent),2003,Processed-Frozen-Pounds,0.59846699,
Cherries: Per capita availability (fresh weight equivalent),2004,Processed-Frozen-Pounds,0.635985445,
Cherries: Per capita availability (fresh weight equivalent),2005,Processed-Frozen-Pounds,0.63490266,
Cherries: Per capita availability (fresh weight equivalent),2006,Processed-Frozen-Pounds,0.75514519,
Cherries: Per capita availability (fresh weight equivalent),2007,Processed-Frozen-Pounds,0.783563764,
Cherries: Per capita availability (fresh weight equivalent),2008,Processed-Frozen-Pounds,0.720215491,
Cherries: Per capita availability (fresh weight equivalent),2009,Processed-Frozen-Pounds,0.805581201,
Cherries: Per capita availability (fresh weight equivalent),2010,Processed-Frozen-Pounds,0.760257508,
Cherries: Per capita availability (fresh weight equivalent),2011,Processed-Frozen-Pounds,0.737158818,
Cherries: Per capita availability (fresh weight equivalent),2012,Processed-Frozen-Pounds,0.739912353,
Cherries: Per capita availability (fresh weight equivalent),2013,Processed-Frozen-Pounds,0.495054939,
Cherries: Per capita availability (fresh weight equivalent),2014,Processed-Frozen-Pounds,0.841152929,
Cherries: Per capita availability (fresh weight equivalent),2015,Processed-Frozen-Pounds,0.915820252,
Cherries: Per capita availability (fresh weight equivalent),2016,Processed-Frozen-Pounds,0.889058218,
Cherries: Per capita availability (fresh weight equivalent),2017,Processed-Frozen-Pounds,0.826371429,
Cherries: Per capita availability (fresh weight equivalent),2018,Processed-Frozen-Pounds,0.729110734,
Cherries: Per capita availability (fresh weight equivalent),2019,Processed-Frozen-Pounds,0.858368836,
Cranberries: Per capita availability (fresh weight equivalent),1970,Total-Pounds,0.178978991,
Cranberries: Per capita availability (fresh weight equivalent),1971,Total-Pounds,0.193103183,
Cranberries: Per capita availability (fresh weight equivalent),1972,Total-Pounds,0.153409307,
Cranberries: Per capita availability (fresh weight equivalent),1973,Total-Pounds,0.187816468,
Cranberries: Per capita availability (fresh weight equivalent),1974,Total-Pounds,0.14869958,
Cranberries: Per capita availability (fresh weight equivalent),1975,Total-Pounds,0.143999481,
Cranberries: Per capita availability (fresh weight equivalent),1976,Total-Pounds,0.186667278,
Cranberries: Per capita availability (fresh weight equivalent),1977,Total-Pounds,0.184345189,
Cranberries: Per capita availability (fresh weight equivalent),1978,Total-Pounds,0.181503695,
Cranberries: Per capita availability (fresh weight equivalent),1979,Total-Pounds,0.13418942,
Cranberries: Per capita availability (fresh weight equivalent),1980,Total-Pounds,0.143154493,
Cranberries: Per capita availability (fresh weight equivalent),1981,Total-Pounds,0.208726507,
Cranberries: Per capita availability (fresh weight equivalent),1982,Total-Pounds,0.212758627,
Cranberries: Per capita availability (fresh weight equivalent),1983,Total-Pounds,0.136999748,
Cranberries: Per capita availability (fresh weight equivalent),1984,Total-Pounds,0.126085264,
Cranberries: Per capita availability (fresh weight equivalent),1985,Total-Pounds,0.131674956,
Cranberries: Per capita availability (fresh weight equivalent),1986,Total-Pounds,0.142114514,
Cranberries: Per capita availability (fresh weight equivalent),1987,Total-Pounds,0.106714807,
Cranberries: Per capita availability (fresh weight equivalent),1988,Total-Pounds,0.073707427,
Cranberries: Per capita availability (fresh weight equivalent),1989,Total-Pounds,1.394269513,
Cranberries: Per capita availability (fresh weight equivalent),1990,Total-Pounds,1.323915948,
Cranberries: Per capita availability (fresh weight equivalent),1991,Total-Pounds,1.605777708,
Cranberries: Per capita availability (fresh weight equivalent),1992,Total-Pounds,1.570338148,
Cranberries: Per capita availability (fresh weight equivalent),1993,Total-Pounds,1.421505294,
Cranberries: Per capita availability (fresh weight equivalent),1994,Total-Pounds,1.7717417,
Cranberries: Per capita availability (fresh weight equivalent),1995,Total-Pounds,1.568838753,
Cranberries: Per capita availability (fresh weight equivalent),1996,Total-Pounds,1.665198165,
Cranberries: Per capita availability (fresh weight equivalent),1997,Total-Pounds,1.895836577,
Cranberries: Per capita availability (fresh weight equivalent),1998,Total-Pounds,1.957472287,
Cranberries: Per capita availability (fresh weight equivalent),1999,Total-Pounds,2.243543701,
Cranberries: Per capita availability (fresh weight equivalent),2000,Total-Pounds,1.9539196,
Cranberries: Per capita availability (fresh weight equivalent),2001,Total-Pounds,1.667535998,
Cranberries: Per capita availability (fresh weight equivalent),2002,Total-Pounds,2.016543529,
Cranberries: Per capita availability (fresh weight equivalent),2003,Total-Pounds,2.183185925,
Cranberries: Per capita availability (fresh weight equivalent),2004,Total-Pounds,2.169509579,
Cranberries: Per capita availability (fresh weight equivalent),2005,Total-Pounds,2.143675034,
Cranberries: Per capita availability (fresh weight equivalent),2006,Total-Pounds,2.328761334,
Cranberries: Per capita availability (fresh weight equivalent),2007,Total-Pounds,2.222123422,
Cranberries: Per capita availability (fresh weight equivalent),2008,Total-Pounds,2.56187835,
Cranberries: Per capita availability (fresh weight equivalent),2009,Total-Pounds,2.27285689,
Cranberries: Per capita availability (fresh weight equivalent),2010,Total-Pounds,2.187476933,
Cranberries: Per capita availability (fresh weight equivalent),2011,Total-Pounds,2.453008838,
Cranberries: Per capita availability (fresh weight equivalent),2012,Total-Pounds,2.666281926,
Cranberries: Per capita availability (fresh weight equivalent),2013,Total-Pounds,2.894804341,
Cranberries: Per capita availability (fresh weight equivalent),2014,Total-Pounds,2.671645614,
Cranberries: Per capita availability (fresh weight equivalent),2015,Total-Pounds,2.749726163,
Cranberries: Per capita availability (fresh weight equivalent),2016,Total-Pounds,3.027030456,
Cranberries: Per capita availability (fresh weight equivalent),2017,Total-Pounds,2.5945412,
Cranberries: Per capita availability (fresh weight equivalent),2018,Total-Pounds,2.859572562,
Cranberries: Per capita availability (fresh weight equivalent),2019,Total-Pounds,2.365307525,
Cranberries: Per capita availability (fresh weight equivalent),1970,Fresh-Pounds,0.178978991,
Cranberries: Per capita availability (fresh weight equivalent),1971,Fresh-Pounds,0.193103183,
Cranberries: Per capita availability (fresh weight equivalent),1972,Fresh-Pounds,0.153409307,
Cranberries: Per capita availability (fresh weight equivalent),1973,Fresh-Pounds,0.187816468,
Cranberries: Per capita availability (fresh weight equivalent),1974,Fresh-Pounds,0.14869958,
Cranberries: Per capita availability (fresh weight equivalent),1975,Fresh-Pounds,0.143999481,
Cranberries: Per capita availability (fresh weight equivalent),1976,Fresh-Pounds,0.186667278,
Cranberries: Per capita availability (fresh weight equivalent),1977,Fresh-Pounds,0.184345189,
Cranberries: Per capita availability (fresh weight equivalent),1978,Fresh-Pounds,0.181503695,
Cranberries: Per capita availability (fresh weight equivalent),1979,Fresh-Pounds,0.13418942,
Cranberries: Per capita availability (fresh weight equivalent),1980,Fresh-Pounds,0.143154493,
Cranberries: Per capita availability (fresh weight equivalent),1981,Fresh-Pounds,0.208726507,
Cranberries: Per capita availability (fresh weight equivalent),1982,Fresh-Pounds,0.212758627,
Cranberries: Per capita availability (fresh weight equivalent),1983,Fresh-Pounds,0.136999748,
Cranberries: Per capita availability (fresh weight equivalent),1984,Fresh-Pounds,0.126085264,
Cranberries: Per capita availability (fresh weight equivalent),1985,Fresh-Pounds,0.131674956,
Cranberries: Per capita availability (fresh weight equivalent),1986,Fresh-Pounds,0.142114514,
Cranberries: Per capita availability (fresh weight equivalent),1987,Fresh-Pounds,0.106714807,
Cranberries: Per capita availability (fresh weight equivalent),1988,Fresh-Pounds,0.073707427,
Cranberries: Per capita availability (fresh weight equivalent),1989,Fresh-Pounds,0.067543961,
Cranberries: Per capita availability (fresh weight equivalent),1990,Fresh-Pounds,0.052667497,
Cranberries: Per capita availability (fresh weight equivalent),1991,Fresh-Pounds,0.06839202,
Cranberries: Per capita availability (fresh weight equivalent),1992,Fresh-Pounds,0.074498074,
Cranberries: Per capita availability (fresh weight equivalent),1993,Fresh-Pounds,0.070547698,
Cranberries: Per capita availability (fresh weight equivalent),1994,Fresh-Pounds,0.075917941,
Cranberries: Per capita availability (fresh weight equivalent),1995,Fresh-Pounds,0.08222288,
Cranberries: Per capita availability (fresh weight equivalent),1996,Fresh-Pounds,0.080114724,
Cranberries: Per capita availability (fresh weight equivalent),1997,Fresh-Pounds,0.073027535,
Cranberries: Per capita availability (fresh weight equivalent),1998,Fresh-Pounds,0.077358163,
Cranberries: Per capita availability (fresh weight equivalent),1999,Fresh-Pounds,0.107730956,
Cranberries: Per capita availability (fresh weight equivalent),2000,Fresh-Pounds,0.135629339,
Cranberries: Per capita availability (fresh weight equivalent),2001,Fresh-Pounds,0.131788945,
Cranberries: Per capita availability (fresh weight equivalent),2002,Fresh-Pounds,0.107894254,
Cranberries: Per capita availability (fresh weight equivalent),2003,Fresh-Pounds,0.097061435,
Cranberries: Per capita availability (fresh weight equivalent),2004,Fresh-Pounds,0.112891006,
Cranberries: Per capita availability (fresh weight equivalent),2005,Fresh-Pounds,0.092594677,
Cranberries: Per capita availability (fresh weight equivalent),2006,Fresh-Pounds,0.092192734,
Cranberries: Per capita availability (fresh weight equivalent),2007,Fresh-Pounds,0.100316505,
Cranberries: Per capita availability (fresh weight equivalent),2008,Fresh-Pounds,0.102183429,
Cranberries: Per capita availability (fresh weight equivalent),2009,Fresh-Pounds,0.089512348,
Cranberries: Per capita availability (fresh weight equivalent),2010,Fresh-Pounds,0.059579648,
Cranberries: Per capita availability (fresh weight equivalent),2011,Fresh-Pounds,0.062816283,
Cranberries: Per capita availability (fresh weight equivalent),2012,Fresh-Pounds,0.066703048,
Cranberries: Per capita availability (fresh weight equivalent),2013,Fresh-Pounds,0.084807937,
Cranberries: Per capita availability (fresh weight equivalent),2014,Fresh-Pounds,0.069168183,
Cranberries: Per capita availability (fresh weight equivalent),2015,Fresh-Pounds,0.119177955,
Cranberries: Per capita availability (fresh weight equivalent),2016,Fresh-Pounds,0.12361193,
Cranberries: Per capita availability (fresh weight equivalent),2017,Fresh-Pounds,0.088319867,
Cranberries: Per capita availability (fresh weight equivalent),2018,Fresh-Pounds,0.070086983,
Cranberries: Per capita availability (fresh weight equivalent),2019,Fresh-Pounds,0.070010392,
Cranberries: Per capita availability (fresh weight equivalent),1970,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1971,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1972,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1973,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1974,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1975,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1976,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1977,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1978,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1979,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1980,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1981,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1982,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1983,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1984,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1985,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1986,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1987,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1988,Processed-Pounds,NA,
Cranberries: Per capita availability (fresh weight equivalent),1989,Processed-Pounds,1.326725551,Juice
Cranberries: Per capita availability (fresh weight equivalent),1990,Processed-Pounds,1.27124845,Juice
Cranberries: Per capita availability (fresh weight equivalent),1991,Processed-Pounds,1.537385688,Juice
Cranberries: Per capita availability (fresh weight equivalent),1992,Processed-Pounds,1.495840074,Juice
Cranberries: Per capita availability (fresh weight equivalent),1993,Processed-Pounds,1.350957596,Juice
Cranberries: Per capita availability (fresh weight equivalent),1994,Processed-Pounds,1.695823759,Juice
Cranberries: Per capita availability (fresh weight equivalent),1995,Processed-Pounds,1.486615873,Juice
Cranberries: Per capita availability (fresh weight equivalent),1996,Processed-Pounds,1.585083441,Juice
Cranberries: Per capita availability (fresh weight equivalent),1997,Processed-Pounds,1.822809042,Juice
Cranberries: Per capita availability (fresh weight equivalent),1998,Processed-Pounds,1.880114124,Juice
Cranberries: Per capita availability (fresh weight equivalent),1999,Processed-Pounds,2.135812745,Juice
Cranberries: Per capita availability (fresh weight equivalent),2000,Processed-Pounds,1.81829026,Juice
Cranberries: Per capita availability (fresh weight equivalent),2001,Processed-Pounds,1.535747053,Juice
Cranberries: Per capita availability (fresh weight equivalent),2002,Processed-Pounds,1.908649276,Juice
Cranberries: Per capita availability (fresh weight equivalent),2003,Processed-Pounds,2.08612449,Juice
Cranberries: Per capita availability (fresh weight equivalent),2004,Processed-Pounds,2.056618574,Juice
Cranberries: Per capita availability (fresh weight equivalent),2005,Processed-Pounds,2.051080357,Juice
Cranberries: Per capita availability (fresh weight equivalent),2006,Processed-Pounds,2.236568601,Juice
Cranberries: Per capita availability (fresh weight equivalent),2007,Processed-Pounds,2.121806917,Juice
Cranberries: Per capita availability (fresh weight equivalent),2008,Processed-Pounds,2.459694921,Juice
Cranberries: Per capita availability (fresh weight equivalent),2009,Processed-Pounds,2.183344542,Juice
Cranberries: Per capita availability (fresh weight equivalent),2010,Processed-Pounds,2.127897285,Juice
Cranberries: Per capita availability (fresh weight equivalent),2011,Processed-Pounds,2.390192555,Juice
Cranberries: Per capita availability (fresh weight equivalent),2012,Processed-Pounds,2.599578878,Juice
Cranberries: Per capita availability (fresh weight equivalent),2013,Processed-Pounds,2.809996405,Juice
Cranberries: Per capita availability (fresh weight equivalent),2014,Processed-Pounds,2.602477431,Juice
Cranberries: Per capita availability (fresh weight equivalent),2015,Processed-Pounds,2.630548209,Juice
Cranberries: Per capita availability (fresh weight equivalent),2016,Processed-Pounds,2.903418526,Juice
Cranberries: Per capita availability (fresh weight equivalent),2017,Processed-Pounds,2.506221333,Juice
Cranberries: Per capita availability (fresh weight equivalent),2018,Processed-Pounds,2.789485579,Juice
Cranberries: Per capita availability (fresh weight equivalent),2019,Processed-Pounds,2.295297134,Juice
Dates: Per capita availability (fresh weight equivalent),1970,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1971,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1972,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1973,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1974,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1975,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1976,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1977,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1978,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1979,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1980,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1981,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1982,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1983,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1984,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1985,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1986,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1987,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1988,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1989,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1990,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1991,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1992,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1993,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1994,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1995,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1996,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1997,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1998,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1999,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2000,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2001,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2002,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2003,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2004,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2005,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2006,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2007,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2008,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2009,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2010,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2011,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2012,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2013,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2014,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2015,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2016,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2017,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2018,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),2019,Fresh-Pounds,NA,
Dates: Per capita availability (fresh weight equivalent),1970,Processed-Pounds,0.2782,Dried
Dates: Per capita availability (fresh weight equivalent),1971,Processed-Pounds,0.2782,Dried
Dates: Per capita availability (fresh weight equivalent),1972,Processed-Pounds,0.2675,Dried
Dates: Per capita availability (fresh weight equivalent),1973,Processed-Pounds,0.3531,Dried
Dates: Per capita availability (fresh weight equivalent),1974,Processed-Pounds,0.2782,Dried
Dates: Per capita availability (fresh weight equivalent),1975,Processed-Pounds,0.3638,Dried
Dates: Per capita availability (fresh weight equivalent),1976,Processed-Pounds,0.3531,Dried
Dates: Per capita availability (fresh weight equivalent),1977,Processed-Pounds,0.3852,Dried
Dates: Per capita availability (fresh weight equivalent),1978,Processed-Pounds,0.3638,Dried
Dates: Per capita availability (fresh weight equivalent),1979,Processed-Pounds,0.2782,Dried
Dates: Per capita availability (fresh weight equivalent),1980,Processed-Pounds,0.1498,Dried
Dates: Per capita availability (fresh weight equivalent),1981,Processed-Pounds,0.1926,Dried
Dates: Per capita availability (fresh weight equivalent),1982,Processed-Pounds,0.2782,Dried
Dates: Per capita availability (fresh weight equivalent),1983,Processed-Pounds,0.2675,Dried
Dates: Per capita availability (fresh weight equivalent),1984,Processed-Pounds,0.3424,Dried
Dates: Per capita availability (fresh weight equivalent),1985,Processed-Pounds,0.2568,Dried
Dates: Per capita availability (fresh weight equivalent),1986,Processed-Pounds,0.1605,Dried
Dates: Per capita availability (fresh weight equivalent),1987,Processed-Pounds,0.1819,Dried
Dates: Per capita availability (fresh weight equivalent),1988,Processed-Pounds,0.2461,Dried
Dates: Per capita availability (fresh weight equivalent),1989,Processed-Pounds,0.2461,Dried
Dates: Per capita availability (fresh weight equivalent),1990,Processed-Pounds,0.2461,Dried
Dates: Per capita availability (fresh weight equivalent),1991,Processed-Pounds,0.23830735,Dried
Dates: Per capita availability (fresh weight equivalent),1992,Processed-Pounds,0.173823536,Dried
Dates: Per capita availability (fresh weight equivalent),1993,Processed-Pounds,0.22873055,Dried
Dates: Per capita availability (fresh weight equivalent),1994,Processed-Pounds,0.159160657,Dried
Dates: Per capita availability (fresh weight equivalent),1995,Processed-Pounds,0.182164509,Dried
Dates: Per capita availability (fresh weight equivalent),1996,Processed-Pounds,0.172220876,Dried
Dates: Per capita availability (fresh weight equivalent),1997,Processed-Pounds,0.158043448,Dried
Dates: Per capita availability (fresh weight equivalent),1998,Processed-Pounds,0.210444667,Dried
Dates: Per capita availability (fresh weight equivalent),1999,Processed-Pounds,0.18679132,Dried
